g2 dynamics at tau=0, Fock-1 initial state, w=w_dip
t [ps]       g2 [unitless]
308.937738   0.000000    
308.942519   0.000000    
308.947300   0.000000    
308.952080   0.000000    
308.956861   0.000000    
308.961642   0.000000    
308.966422   0.000000    
308.971203   0.000000    
308.975983   0.000000    
308.980764   0.000000    
308.985545   0.000000    
308.990325   0.000000    
308.995106   0.000000    
308.999886   0.000000    
309.004667   0.000000    
309.009448   0.000000    
309.014228   0.000000    
309.019009   0.000000    
309.023790   0.000000    
309.028570   0.000000    
309.033351   0.000000    
309.038131   0.000000    
309.042912   0.000000    
309.047693   0.000000    
309.052473   0.000000    
309.057254   0.000000    
309.062034   0.000000    
309.066815   0.000000    
309.071596   0.000000    
309.076376   0.000000    
309.081157   0.000000    
309.085938   0.000000    
309.090718   0.000000    
309.095499   0.000000    
309.100279   0.000000    
309.105060   0.000000    
309.109841   0.000000    
309.114621   0.000000    
309.119402   0.000000    
309.124182   0.000000    
309.128963   0.000000    
309.133744   0.000000    
309.138524   0.000000    
309.143305   0.000000    
309.148086   0.000000    
309.152866   0.000000    
309.157647   0.000000    
309.162427   0.000000    
309.167208   0.000000    
309.171989   0.000000    
309.176769   0.000000    
309.181550   0.000000    
309.186330   0.000000    
309.191111   0.000000    
309.195892   0.000000    
309.200672   0.000000    
309.205453   0.000000    
309.210234   0.000000    
309.215014   0.000000    
309.219795   0.000000    
309.224575   0.000000    
309.229356   0.000000    
309.234137   0.000000    
309.238917   0.000000    
309.243698   0.000000    
309.248478   0.000000    
309.253259   0.000000    
309.258040   0.000000    
309.262820   0.000000    
309.267601   0.000000    
309.272382   0.000000    
309.277162   0.000000    
309.281943   0.000000    
309.286723   0.000000    
309.291504   0.000000    
309.296285   0.000000    
309.301065   0.000000    
309.305846   0.000000    
309.310626   0.000000    
309.315407   0.000000    
309.320188   0.000000    
309.324968   0.000000    
309.329749   0.000000    
309.334530   0.000000    
309.339310   0.000000    
309.344091   0.000000    
309.348871   0.000000    
309.353652   0.000000    
309.358433   0.000000    
309.363213   0.000000    
309.367994   0.000000    
309.372774   0.000000    
309.377555   0.000000    
309.382336   0.000000    
309.387116   0.000000    
309.391897   0.000000    
309.396678   0.000000    
309.401458   0.000000    
309.406239   0.000000    
309.411019   0.000000    
309.415800   0.000000    
309.420581   0.000000    
309.425361   0.000000    
309.430142   0.000000    
309.434923   0.000000    
309.439703   0.000000    
309.444484   0.000000    
309.449264   0.000000    
309.454045   0.000000    
309.458826   0.000000    
309.463606   0.000000    
309.468387   0.000000    
309.473167   0.000000    
309.477948   0.000000    
309.482729   0.000000    
309.487509   0.000000    
309.492290   0.000000    
309.497071   0.000000    
309.501851   0.000000    
309.506632   0.000000    
309.511412   0.000000    
309.516193   0.000000    
309.520974   0.000000    
309.525754   0.000000    
309.530535   0.000000    
309.535315   0.000000    
309.540096   0.000000    
309.544877   0.000000    
309.549657   0.000000    
309.554438   0.000000    
309.559219   0.000000    
309.563999   0.000000    
309.568780   0.000000    
309.573560   0.000000    
309.578341   0.000000    
309.583122   0.000000    
309.587902   0.000000    
309.592683   0.000000    
309.597463   0.000000    
309.602244   0.000000    
309.607025   0.000000    
309.611805   0.000000    
309.616586   0.000000    
309.621367   0.000000    
309.626147   0.000000    
309.630928   0.000000    
309.635708   0.000000    
309.640489   0.000000    
309.645270   0.000000    
309.650050   0.000000    
309.654831   0.000000    
309.659611   0.000000    
309.664392   0.000000    
309.669173   0.000000    
309.673953   0.000000    
309.678734   0.000000    
309.683515   0.000000    
309.688295   0.000000    
309.693076   0.000000    
309.697856   0.000000    
309.702637   0.000000    
309.707418   0.000000    
309.712198   0.000000    
309.716979   0.000000    
309.721759   0.000000    
309.726540   0.000000    
309.731321   0.000000    
309.736101   0.000000    
309.740882   0.000000    
309.745663   0.000000    
309.750443   0.000000    
309.755224   0.000000    
309.760004   0.000000    
309.764785   0.000000    
309.769566   0.000000    
309.774346   0.000000    
309.779127   0.000000    
309.783907   0.000000    
309.788688   0.000000    
309.793469   0.000000    
309.798249   0.000000    
309.803030   0.000000    
309.807811   0.000000    
309.812591   0.000000    
309.817372   0.000000    
309.822152   0.000000    
309.826933   0.000000    
309.831714   0.000000    
309.836494   0.000000    
309.841275   0.000000    
309.846055   0.000000    
309.850836   0.000000    
309.855617   0.000000    
309.860397   0.000000    
309.865178   0.000000    
309.869959   0.000000    
309.874739   0.000000    
309.879520   0.000000    
309.884300   0.000000    
309.889081   0.000000    
309.893862   0.000000    
309.898642   0.000000    
309.903423   0.000000    
309.908203   0.000000    
309.912984   0.000000    
309.917765   0.000000    
309.922545   0.000000    
309.927326   0.000000    
309.932107   0.000000    
309.936887   0.000000    
309.941668   0.000000    
309.946448   0.000000    
309.951229   0.000000    
309.956010   0.000000    
309.960790   0.000000    
309.965571   0.000000    
309.970351   0.000000    
309.975132   0.000000    
309.979913   0.000000    
309.984693   0.000000    
309.989474   0.000000    
309.994255   0.000000    
309.999035   0.000000    
310.003816   0.000000    
310.008596   0.000000    
310.013377   0.000000    
310.018158   0.000000    
310.022938   0.000000    
310.027719   0.000000    
310.032499   0.000000    
310.037280   0.000000    
310.042061   0.000000    
310.046841   0.000000    
310.051622   0.000000    
310.056403   0.000000    
310.061183   0.000000    
310.065964   0.000000    
310.070744   0.000000    
310.075525   0.000000    
310.080306   0.000000    
310.085086   0.000000    
310.089867   0.000000    
310.094647   0.000000    
310.099428   0.000000    
310.104209   0.000000    
310.108989   0.000000    
310.113770   0.000000    
310.118551   0.000000    
310.123331   0.000000    
310.128112   0.000000    
310.132892   0.000000    
310.137673   0.000000    
310.142454   0.000000    
310.147234   0.000000    
310.152015   0.000000    
310.156795   0.000000    
310.161576   0.000000    
310.166357   0.000000    
310.171137   0.000000    
310.175918   0.000000    
310.180699   0.000000    
310.185479   0.000000    
310.190260   0.000000    
310.195040   0.000000    
310.199821   0.000000    
310.204602   0.000000    
310.209382   0.000000    
310.214163   0.000000    
310.218944   0.000000    
310.223724   0.000000    
310.228505   0.000000    
310.233285   0.000000    
310.238066   0.000000    
310.242847   0.000000    
310.247627   0.000000    
310.252408   0.000000    
310.257188   0.000000    
310.261969   0.000000    
310.266750   0.000000    
310.271530   0.000000    
310.276311   0.000000    
310.281092   0.000000    
310.285872   0.000000    
310.290653   0.000000    
310.295433   0.000000    
310.300214   0.000000    
310.304995   0.000000    
310.309775   0.000000    
310.314556   0.000000    
310.319336   0.000000    
310.324117   0.000000    
310.328898   0.000000    
310.333678   0.000000    
310.338459   0.000000    
310.343240   0.000000    
310.348020   0.000000    
310.352801   0.000000    
310.357581   0.000000    
310.362362   0.000000    
310.367143   0.000000    
310.371923   0.000000    
310.376704   0.000000    
310.381484   0.000000    
310.386265   0.000000    
310.391046   0.000000    
310.395826   0.000000    
310.400607   0.000000    
310.405388   0.000000    
310.410168   0.000000    
310.414949   0.000000    
310.419729   0.000000    
310.424510   0.000000    
310.429291   0.000000    
310.434071   0.000000    
310.438852   0.000000    
310.443632   0.000000    
310.448413   0.000000    
310.453194   0.000000    
310.457974   0.000000    
310.462755   0.000000    
310.467536   0.000000    
310.472316   0.000000    
310.477097   0.000000    
310.481877   0.000000    
310.486658   0.000000    
310.491439   0.000000    
310.496219   0.000000    
310.501000   0.000000    
310.505780   0.000000    
310.510561   0.000000    
310.515342   0.000000    
310.520122   0.000000    
310.524903   0.000000    
310.529684   0.000000    
310.534464   0.000000    
310.539245   0.000000    
310.544025   0.000000    
310.548806   0.000000    
310.553587   0.000000    
310.558367   0.000000    
310.563148   0.000000    
310.567928   0.000000    
310.572709   0.000000    
310.577490   0.000000    
310.582270   0.000000    
310.587051   0.000000    
310.591832   0.000000    
310.596612   0.000000    
310.601393   0.000000    
310.606173   0.000000    
310.610954   0.000000    
310.615735   0.000000    
310.620515   0.000000    
310.625296   0.000000    
310.630076   0.000000    
310.634857   0.000000    
310.639638   0.000000    
310.644418   0.000000    
310.649199   0.000000    
310.653980   0.000000    
310.658760   0.000000    
310.663541   0.000000    
310.668321   0.000000    
310.673102   0.000000    
310.677883   0.000000    
310.682663   0.000000    
310.687444   0.000000    
310.692224   0.000000    
310.697005   0.000000    
310.701786   0.000000    
310.706566   0.000000    
310.711347   0.000000    
310.716128   0.000000    
310.720908   0.000000    
310.725689   0.000000    
310.730469   0.000000    
310.735250   0.000000    
310.740031   0.000000    
310.744811   0.000000    
310.749592   0.000000    
310.754372   0.000000    
310.759153   0.000000    
310.763934   0.000000    
310.768714   0.000000    
310.773495   0.000000    
310.778276   0.000000    
310.783056   0.000000    
310.787837   0.000000    
310.792617   0.000000    
310.797398   0.000000    
310.802179   0.000000    
310.806959   0.000000    
310.811740   0.000000    
310.816520   0.000000    
310.821301   0.000000    
310.826082   0.000000    
310.830862   0.000000    
310.835643   0.000000    
310.840424   0.000000    
310.845204   0.000000    
310.849985   0.000000    
310.854765   0.000000    
310.859546   0.000000    
310.864327   0.000000    
310.869107   0.000000    
310.873888   0.000000    
310.878668   0.000000    
310.883449   0.000000    
310.888230   0.000000    
310.893010   0.000000    
310.897791   0.000000    
310.902572   0.000000    
310.907352   0.000000    
310.912133   0.000000    
310.916913   0.000000    
310.921694   0.000000    
310.926475   0.000000    
310.931255   0.000000    
310.936036   0.000000    
310.940816   0.000000    
310.945597   0.000000    
310.950378   0.000000    
310.955158   0.000000    
310.959939   0.000000    
310.964720   0.000000    
310.969500   0.000000    
310.974281   0.000000    
310.979061   0.000000    
310.983842   0.000000    
310.988623   0.000000    
310.993403   0.000000    
310.998184   0.000000    
311.002965   0.000000    
311.007745   0.000000    
311.012526   0.000000    
311.017306   0.000000    
311.022087   0.000000    
311.026868   0.000000    
311.031648   0.000000    
311.036429   0.000000    
311.041209   0.000000    
311.045990   0.000000    
311.050771   0.000000    
311.055551   0.000000    
311.060332   0.000000    
311.065113   0.000000    
311.069893   0.000000    
311.074674   0.000000    
311.079454   0.000000    
311.084235   0.000000    
311.089016   0.000000    
311.093796   0.000000    
311.098577   0.000000    
311.103357   0.000000    
311.108138   0.000000    
311.112919   0.000000    
311.117699   0.000000    
311.122480   0.000000    
311.127261   0.000000    
311.132041   0.000000    
311.136822   0.000000    
311.141602   0.000000    
311.146383   0.000000    
311.151164   0.000000    
311.155944   0.000000    
311.160725   0.000000    
311.165505   0.000000    
311.170286   0.000000    
311.175067   0.000000    
311.179847   0.000000    
311.184628   0.000000    
311.189409   0.000000    
311.194189   0.000000    
311.198970   0.000000    
311.203750   0.000000    
311.208531   0.000000    
311.213312   0.000000    
311.218092   0.000000    
311.222873   0.000000    
311.227653   0.000000    
311.232434   0.000000    
311.237215   0.000000    
311.241995   0.000000    
311.246776   0.000000    
311.251557   0.000000    
311.256337   0.000000    
311.261118   0.000000    
311.265898   0.000000    
311.270679   0.000000    
311.275460   0.000000    
311.280240   0.000000    
311.285021   0.000000    
311.289801   0.000000    
311.294582   0.000000    
311.299363   0.000000    
311.304143   0.000000    
311.308924   0.000000    
311.313705   0.000000    
311.318485   0.000000    
311.323266   0.000000    
311.328046   0.000000    
311.332827   0.000000    
311.337608   0.000000    
311.342388   0.000000    
311.347169   0.000000    
311.351949   0.000000    
311.356730   0.000000    
311.361511   0.000000    
311.366291   0.000000    
311.371072   0.000000    
311.375853   0.000000    
311.380633   0.000000    
311.385414   0.000000    
311.390194   0.000000    
311.394975   0.000000    
311.399756   0.000000    
311.404536   0.000000    
311.409317   0.000000    
311.414097   0.000000    
311.418878   0.000000    
311.423659   0.000000    
311.428439   0.000000    
311.433220   0.000000    
311.438001   0.000000    
311.442781   0.000000    
311.447562   0.000000    
311.452342   0.000000    
311.457123   0.000000    
311.461904   0.000000    
311.466684   0.000000    
311.471465   0.000000    
311.476245   0.000000    
311.481026   0.000000    
311.485807   0.000000    
311.490587   0.000000    
311.495368   0.000000    
311.500149   0.000000    
311.504929   0.000000    
311.509710   0.000000    
311.514490   0.000000    
311.519271   0.000000    
311.524052   0.000000    
311.528832   0.000000    
311.533613   0.000000    
311.538393   0.000000    
311.543174   0.000000    
311.547955   0.000000    
311.552735   0.000000    
311.557516   0.000000    
311.562297   0.000000    
311.567077   0.000000    
311.571858   0.000000    
311.576638   0.000000    
311.581419   0.000000    
311.586200   0.000000    
311.590980   0.000000    
311.595761   0.000000    
311.600541   0.000000    
311.605322   0.000000    
311.610103   0.000000    
311.614883   0.000000    
311.619664   0.000000    
311.624445   0.000000    
311.629225   0.000000    
311.634006   0.000000    
311.638786   0.000000    
311.643567   0.000000    
311.648348   0.000000    
311.653128   0.000000    
311.657909   0.000000    
311.662689   0.000000    
311.667470   0.000000    
311.672251   0.000000    
311.677031   0.000000    
311.681812   0.000000    
311.686593   0.000000    
311.691373   0.000000    
311.696154   0.000000    
311.700934   0.000000    
311.705715   0.000000    
311.710496   0.000000    
311.715276   0.000000    
311.720057   0.000000    
311.724837   0.000000    
311.729618   0.000000    
311.734399   0.000000    
311.739179   0.000000    
311.743960   0.000000    
311.748741   0.000000    
311.753521   0.000000    
311.758302   0.000000    
311.763082   0.000000    
311.767863   0.000000    
311.772644   0.000000    
311.777424   0.000000    
311.782205   0.000000    
311.786986   0.000000    
311.791766   0.000000    
311.796547   0.000000    
311.801327   0.000000    
311.806108   0.000000    
311.810889   0.000000    
311.815669   0.000000    
311.820450   0.000000    
311.825230   0.000000    
311.830011   0.000000    
311.834792   0.000000    
311.839572   0.000000    
311.844353   0.000000    
311.849134   0.000000    
311.853914   0.000000    
311.858695   0.000000    
311.863475   0.000000    
311.868256   0.000000    
311.873037   0.000000    
311.877817   0.000000    
311.882598   0.000000    
311.887378   0.000000    
311.892159   0.000000    
311.896940   0.000000    
311.901720   0.000000    
311.906501   0.000000    
311.911282   0.000000    
311.916062   0.000000    
311.920843   0.000000    
311.925623   0.000000    
311.930404   0.000000    
311.935185   0.000000    
311.939965   0.000000    
311.944746   0.000000    
311.949526   0.000000    
311.954307   0.000000    
311.959088   0.000000    
311.963868   0.000000    
311.968649   0.000000    
311.973430   0.000000    
311.978210   0.000000    
311.982991   0.000000    
311.987771   0.000000    
311.992552   0.000000    
311.997333   0.000000    
312.002113   0.000000    
312.006894   0.000000    
312.011674   0.000000    
312.016455   0.000000    
312.021236   0.000000    
312.026016   0.000000    
312.030797   0.000000    
312.035578   0.000000    
312.040358   0.000000    
312.045139   0.000000    
312.049919   0.000000    
312.054700   0.000000    
312.059481   0.000000    
312.064261   0.000000    
312.069042   0.000000    
312.073822   0.000000    
312.078603   0.000000    
312.083384   0.000000    
312.088164   0.000000    
312.092945   0.000000    
312.097726   0.000000    
312.102506   0.000000    
312.107287   0.000000    
312.112067   0.000000    
312.116848   0.000000    
312.121629   0.000000    
312.126409   0.000000    
312.131190   0.000000    
312.135970   0.000000    
312.140751   0.000000    
312.145532   0.000000    
312.150312   0.000000    
312.155093   0.000000    
312.159874   0.000000    
312.164654   0.000000    
312.169435   0.000000    
312.174215   0.000000    
312.178996   0.000000    
312.183777   0.000000    
312.188557   0.000000    
312.193338   0.000000    
312.198118   0.000000    
312.202899   0.000000    
312.207680   0.000000    
312.212460   0.000000    
312.217241   0.000000    
312.222022   0.000000    
312.226802   0.000000    
312.231583   0.000000    
312.236363   0.000000    
312.241144   0.000000    
312.245925   0.000000    
312.250705   0.000000    
312.255486   0.000000    
312.260266   0.000000    
312.265047   0.000000    
312.269828   0.000000    
312.274608   0.000000    
312.279389   0.000000    
312.284170   0.000000    
312.288950   0.000000    
312.293731   0.000000    
312.298511   0.000000    
312.303292   0.000000    
312.308073   0.000000    
312.312853   0.000000    
312.317634   0.000000    
312.322414   0.000000    
312.327195   0.000000    
312.331976   0.000000    
312.336756   0.000000    
312.341537   0.000000    
312.346318   0.000000    
312.351098   0.000000    
312.355879   0.000000    
312.360659   0.000000    
312.365440   0.000000    
312.370221   0.000000    
312.375001   0.000000    
312.379782   0.000000    
312.384562   0.000000    
312.389343   0.000000    
312.394124   0.000000    
312.398904   0.000000    
312.403685   0.000000    
312.408466   0.000000    
312.413246   0.000000    
312.418027   0.000000    
312.422807   0.000000    
312.427588   0.000000    
312.432369   0.000000    
312.437149   0.000000    
312.441930   0.000000    
312.446710   0.000000    
312.451491   0.000000    
312.456272   0.000000    
312.461052   0.000000    
312.465833   0.000000    
312.470614   0.000000    
312.475394   0.000000    
312.480175   0.000000    
312.484955   0.000000    
312.489736   0.000000    
312.494517   0.000000    
312.499297   0.000000    
312.504078   0.000000    
312.508858   0.000000    
312.513639   0.000000    
312.518420   0.000000    
312.523200   0.000000    
312.527981   0.000000    
312.532762   0.000000    
312.537542   0.000000    
312.542323   0.000000    
312.547103   0.000000    
312.551884   0.000000    
312.556665   0.000000    
312.561445   0.000000    
312.566226   0.000000    
312.571007   0.000000    
312.575787   0.000000    
312.580568   0.000000    
312.585348   0.000000    
312.590129   0.000000    
312.594910   0.000000    
312.599690   0.000000    
312.604471   0.000000    
312.609251   0.000000    
312.614032   0.000000    
312.618813   0.000000    
312.623593   0.000000    
312.628374   0.000000    
312.633155   0.000000    
312.637935   0.000000    
312.642716   0.000000    
312.647496   0.000000    
312.652277   0.000000    
312.657058   0.000000    
312.661838   0.000000    
312.666619   0.000000    
312.671399   0.000000    
312.676180   0.000000    
312.680961   0.000000    
312.685741   0.000000    
312.690522   0.000000    
312.695303   0.000000    
312.700083   0.000000    
312.704864   0.000000    
312.709644   0.000000    
312.714425   0.000000    
312.719206   0.000000    
312.723986   0.000000    
312.728767   0.000000    
312.733547   0.000000    
312.738328   0.000000    
312.743109   0.000000    
312.747889   0.000000    
312.752670   0.000000    
312.757451   0.000000    
312.762231   0.000000    
312.767012   0.000000    
312.771792   0.000000    
312.776573   0.000000    
312.781354   0.000000    
312.786134   0.000000    
312.790915   0.000000    
312.795695   0.000000    
312.800476   0.000000    
312.805257   0.000000    
312.810037   0.000000    
312.814818   0.000000    
312.819599   0.000000    
312.824379   0.000000    
312.829160   0.000000    
312.833940   0.000000    
312.838721   0.000000    
312.843502   0.000000    
312.848282   0.000000    
312.853063   0.000000    
312.857843   0.000000    
312.862624   0.000000    
312.867405   0.000000    
312.872185   0.000000    
312.876966   0.000000    
312.881747   0.000000    
312.886527   0.000000    
312.891308   0.000000    
312.896088   0.000000    
312.900869   0.000000    
312.905650   0.000000    
312.910430   0.000000    
312.915211   0.000000    
312.919991   0.000000    
312.924772   0.000000    
312.929553   0.000000    
312.934333   0.000000    
312.939114   0.000000    
312.943895   0.000000    
312.948675   0.000000    
312.953456   0.000000    
312.958236   0.000000    
312.963017   0.000000    
312.967798   0.000000    
312.972578   0.000000    
312.977359   0.000000    
312.982139   0.000000    
312.986920   0.000000    
312.991701   0.000000    
312.996481   0.000000    
313.001262   0.000000    
313.006043   0.000000    
313.010823   0.000000    
313.015604   0.000000    
313.020384   0.000000    
313.025165   0.000000    
313.029946   0.000000    
313.034726   0.000000    
313.039507   0.000000    
313.044287   0.000000    
313.049068   0.000000    
313.053849   0.000000    
313.058629   0.000000    
313.063410   0.000000    
313.068191   0.000000    
313.072971   0.000000    
313.077752   0.000000    
313.082532   0.000000    
313.087313   0.000000    
313.092094   0.000000    
313.096874   0.000000    
313.101655   0.000000    
313.106435   0.000000    
313.111216   0.000000    
313.115997   0.000000    
313.120777   0.000000    
313.125558   0.000000    
313.130339   0.000000    
313.135119   0.000000    
313.139900   0.000000    
313.144680   0.000000    
313.149461   0.000000    
313.154242   0.000000    
313.159022   0.000000    
313.163803   0.000000    
313.168583   0.000000    
313.173364   0.000000    
313.178145   0.000000    
313.182925   0.000000    
313.187706   0.000000    
313.192487   0.000000    
313.197267   0.000000    
313.202048   0.000000    
313.206828   0.000000    
313.211609   0.000000    
313.216390   0.000000    
313.221170   0.000000    
313.225951   0.000000    
313.230731   0.000000    
313.235512   0.000000    
313.240293   0.000000    
313.245073   0.000000    
313.249854   0.000000    
313.254635   0.000000    
313.259415   0.000000    
313.264196   0.000000    
313.268976   0.000000    
313.273757   0.000000    
313.278538   0.000000    
313.283318   0.000000    
313.288099   0.000000    
313.292879   0.000000    
313.297660   0.000000    
313.302441   0.000000    
313.307221   0.000000    
313.312002   0.000000    
313.316783   0.000000    
313.321563   0.000000    
313.326344   0.000000    
313.331124   0.000000    
313.335905   0.000000    
313.340686   0.000000    
313.345466   0.000000    
313.350247   0.000000    
313.355028   0.000000    
313.359808   0.000000    
313.364589   0.000000    
313.369369   0.000000    
313.374150   0.000000    
313.378931   0.000000    
313.383711   0.000000    
313.388492   0.000000    
313.393272   0.000000    
313.398053   0.000000    
313.402834   0.000000    
313.407614   0.000000    
313.412395   0.000000    
313.417176   0.000000    
313.421956   0.000000    
313.426737   0.000000    
313.431517   0.000000    
313.436298   0.000000    
313.441079   0.000000    
313.445859   0.000000    
313.450640   0.000000    
313.455420   0.000000    
313.460201   0.000000    
313.464982   0.000000    
313.469762   0.000000    
313.474543   0.000000    
313.479324   0.000000    
313.484104   0.000000    
313.488885   0.000000    
313.493665   0.000000    
313.498446   0.000000    
313.503227   0.000000    
313.508007   0.000000    
313.512788   0.000000    
313.517568   0.000000    
313.522349   0.000000    
313.527130   0.000000    
313.531910   0.000000    
313.536691   0.000000    
313.541472   0.000000    
313.546252   0.000000    
313.551033   0.000000    
313.555813   0.000000    
313.560594   0.000000    
313.565375   0.000000    
313.570155   0.000000    
313.574936   0.000000    
313.579716   0.000000    
313.584497   0.000000    
313.589278   0.000000    
313.594058   0.000000    
313.598839   0.000000    
313.603620   0.000000    
313.608400   0.000000    
313.613181   0.000000    
313.617961   0.000000    
313.622742   0.000000    
313.627523   0.000000    
313.632303   0.000000    
313.637084   0.000000    
313.641864   0.000000    
313.646645   0.000000    
313.651426   0.000000    
313.656206   0.000000    
313.660987   0.000000    
313.665768   0.000000    
313.670548   0.000000    
313.675329   0.000000    
313.680109   0.000000    
313.684890   0.000000    
313.689671   0.000000    
313.694451   0.000000    
313.699232   0.000000    
313.704012   0.000000    
313.708793   0.000000    
313.713574   0.000000    
313.718354   0.000000    
313.723135   0.000000    
313.727916   0.000000    
313.732696   0.000000    
313.737477   0.000000    
313.742257   0.000000    
313.747038   0.000000    
313.751819   0.000000    
313.756599   0.000000    
313.761380   0.000000    
313.766160   0.000000    
313.770941   0.000000    
313.775722   0.000000    
313.780502   0.000000    
313.785283   0.000000    
313.790064   0.000000    
313.794844   0.000000    
313.799625   0.000000    
313.804405   0.000000    
313.809186   0.000000    
313.813967   0.000000    
313.818747   0.000000    
313.823528   0.000000    
313.828308   0.000000    
313.833089   0.000000    
313.837870   0.000000    
313.842650   0.000000    
313.847431   0.000000    
313.852212   0.000000    
313.856992   0.000000    
313.861773   0.000000    
313.866553   0.000000    
313.871334   0.000000    
313.876115   0.000000    
313.880895   0.000000    
313.885676   0.000000    
313.890456   0.000000    
313.895237   0.000000    
313.900018   0.000000    
313.904798   0.000000    
313.909579   0.000000    
313.914360   0.000000    
313.919140   0.000000    
313.923921   0.000000    
313.928701   0.000000    
313.933482   0.000000    
313.938263   0.000000    
313.943043   0.000000    
313.947824   0.000000    
313.952604   0.000000    
313.957385   0.000000    
313.962166   0.000000    
313.966946   0.000000    
313.971727   0.000000    
313.976508   0.000000    
313.981288   0.000000    
313.986069   0.000000    
313.990849   0.000000    
313.995630   0.000000    
314.000411   0.000000    
314.005191   0.000000    
314.009972   0.000000    
314.014752   0.000000    
314.019533   0.000000    
314.024314   0.000000    
314.029094   0.000000    
314.033875   0.000000    
314.038656   0.000000    
314.043436   0.000000    
314.048217   0.000000    
314.052997   0.000000    
314.057778   0.000000    
314.062559   0.000000    
314.067339   0.000000    
314.072120   0.000000    
314.076900   0.000000    
314.081681   0.000000    
314.086462   0.000000    
314.091242   0.000000    
314.096023   0.000000    
314.100804   0.000000    
314.105584   0.000000    
314.110365   0.000000    
314.115145   0.000000    
314.119926   0.000000    
314.124707   0.000000    
314.129487   0.000000    
314.134268   0.000000    
314.139049   0.000000    
314.143829   0.000000    
314.148610   0.000000    
314.153390   0.000000    
314.158171   0.000000    
314.162952   0.000000    
314.167732   0.000000    
314.172513   0.000000    
314.177293   0.000000    
314.182074   0.000000    
314.186855   0.000000    
314.191635   0.000000    
314.196416   0.000000    
314.201197   0.000000    
314.205977   0.000000    
314.210758   0.000000    
314.215538   0.000000    
314.220319   0.000000    
314.225100   0.000000    
314.229880   0.000000    
314.234661   0.000000    
314.239441   0.000000    
314.244222   0.000000    
314.249003   0.000000    
314.253783   0.000000    
314.258564   0.000000    
314.263345   0.000000    
314.268125   0.000000    
314.272906   0.000000    
314.277686   0.000000    
314.282467   0.000000    
314.287248   0.000000    
314.292028   0.000000    
314.296809   0.000000    
314.301589   0.000000    
314.306370   0.000000    
314.311151   0.000000    
314.315931   0.000000    
314.320712   0.000000    
314.325493   0.000000    
314.330273   0.000000    
314.335054   0.000000    
314.339834   0.000000    
314.344615   0.000000    
314.349396   0.000000    
314.354176   0.000000    
314.358957   0.000000    
314.363737   0.000000    
314.368518   0.000000    
314.373299   0.000000    
314.378079   0.000000    
314.382860   0.000000    
314.387641   0.000000    
314.392421   0.000000    
314.397202   0.000000    
314.401982   0.000000    
314.406763   0.000000    
314.411544   0.000000    
314.416324   0.000000    
314.421105   0.000000    
314.425885   0.000000    
314.430666   0.000000    
314.435447   0.000000    
314.440227   0.000000    
314.445008   0.000000    
314.449789   0.000000    
314.454569   0.000000    
314.459350   0.000000    
314.464130   0.000000    
314.468911   0.000000    
314.473692   0.000000    
314.478472   0.000000    
314.483253   0.000000    
314.488033   0.000000    
314.492814   0.000000    
314.497595   0.000000    
314.502375   0.000000    
314.507156   0.000000    
314.511937   0.000000    
314.516717   0.000000    
314.521498   0.000000    
314.526278   0.000000    
314.531059   0.000000    
314.535840   0.000000    
314.540620   0.000000    
314.545401   0.000000    
314.550181   0.000000    
314.554962   0.000000    
314.559743   0.000000    
314.564523   0.000000    
314.569304   0.000000    
314.574085   0.000000    
314.578865   0.000000    
314.583646   0.000000    
314.588426   0.000000    
314.593207   0.000000    
314.597988   0.000000    
314.602768   0.000000    
314.607549   0.000000    
314.612329   0.000000    
314.617110   0.000000    
314.621891   0.000000    
314.626671   0.000000    
314.631452   0.000000    
314.636233   0.000000    
314.641013   0.000000    
314.645794   0.000000    
314.650574   0.000000    
314.655355   0.000000    
314.660136   0.000000    
314.664916   0.000000    
314.669697   0.000000    
314.674477   0.000000    
314.679258   0.000000    
314.684039   0.000000    
314.688819   0.000000    
314.693600   0.000000    
314.698381   0.000000    
314.703161   0.000000    
314.707942   0.000000    
314.712722   0.000000    
314.717503   0.000000    
314.722284   0.000000    
314.727064   0.000000    
314.731845   0.000000    
314.736625   0.000000    
314.741406   0.000000    
314.746187   0.000000    
314.750967   0.000000    
314.755748   0.000000    
314.760529   0.000000    
314.765309   0.000000    
314.770090   0.000000    
314.774870   0.000000    
314.779651   0.000000    
314.784432   0.000000    
314.789212   0.000000    
314.793993   0.000000    
314.798773   0.000000    
314.803554   0.000000    
314.808335   0.000000    
314.813115   0.000000    
314.817896   0.000000    
314.822677   0.000000    
314.827457   0.000000    
314.832238   0.000000    
314.837018   0.000000    
314.841799   0.000000    
314.846580   0.000000    
314.851360   0.000000    
314.856141   0.000000    
314.860922   0.000000    
314.865702   0.000000    
314.870483   0.000000    
314.875263   0.000000    
314.880044   0.000000    
314.884825   0.000000    
314.889605   0.000000    
314.894386   0.000000    
314.899166   0.000000    
314.903947   0.000000    
314.908728   0.000000    
314.913508   0.000000    
314.918289   0.000000    
314.923070   0.000000    
314.927850   0.000000    
314.932631   0.000000    
314.937411   0.000000    
314.942192   0.000000    
314.946973   0.000000    
314.951753   0.000000    
314.956534   0.000000    
314.961314   0.000000    
314.966095   0.000000    
314.970876   0.000000    
314.975656   0.000000    
314.980437   0.000000    
314.985218   0.000000    
314.989998   0.000000    
314.994779   0.000000    
