g2 dynamics at tau=0, vacuum initial state, w=w_dip
t [ps]       g2 [1]      
5.646609     1.000355    
5.651141     1.000413    
5.655673     1.000413    
5.660205     1.000480    
5.664736     1.000412    
5.669268     1.000446    
5.673800     1.000420    
5.678332     1.000461    
5.682864     1.000468    
5.687395     1.000357    
5.691927     1.000347    
5.696459     1.000360    
5.700991     1.000371    
5.705523     1.000437    
5.710054     1.000356    
5.714586     1.000431    
5.719118     1.000408    
5.723650     1.000442    
5.728181     1.000346    
5.732713     1.000354    
5.737245     1.000460    
5.741777     1.000367    
5.746309     1.000463    
5.750840     1.000359    
5.755372     1.000406    
5.759904     1.000443    
5.764436     1.000377    
5.768968     1.000432    
5.773499     1.000452    
5.778031     1.000468    
5.782563     1.000472    
5.787095     1.000431    
5.791627     1.000447    
5.796158     1.000444    
5.800690     1.000373    
5.805222     1.000486    
5.809754     1.000353    
5.814285     1.000466    
5.818817     1.000400    
5.823349     1.000347    
5.827881     1.000449    
5.832413     1.000400    
5.836944     1.000426    
5.841476     1.000377    
5.846008     1.000450    
5.850540     1.000364    
5.855072     1.000450    
5.859603     1.000388    
5.864135     1.000450    
5.868667     1.000349    
5.873199     1.000396    
5.877731     1.000364    
5.882262     1.000477    
5.886794     1.000474    
5.891326     1.000353    
5.895858     1.000426    
5.900389     1.000428    
5.904921     1.000338    
5.909453     1.000393    
5.913985     1.000393    
5.918517     1.000392    
5.923048     1.000445    
5.927580     1.000403    
5.932112     1.000469    
5.936644     1.000341    
5.941176     1.000419    
5.945707     1.000336    
5.950239     1.000348    
5.954771     1.000390    
5.959303     1.000364    
5.963835     1.000388    
5.968366     1.000436    
5.972898     1.000449    
5.977430     1.000363    
5.981962     1.000444    
5.986493     1.000348    
5.991025     1.000414    
5.995557     1.000437    
6.000089     1.000387    
6.004621     1.000435    
6.009152     1.000363    
6.013684     1.000346    
6.018216     1.000386    
6.022748     1.000385    
6.027280     1.000370    
6.031811     1.000418    
6.036343     1.000349    
6.040875     1.000383    
6.045407     1.000339    
6.049939     1.000408    
6.054470     1.000415    
6.059002     1.000416    
6.063534     1.000337    
6.068066     1.000357    
6.072597     1.000424    
6.077129     1.000410    
6.081661     1.000422    
6.086193     1.000375    
6.090725     1.000329    
6.095256     1.000380    
6.099788     1.000375    
6.104320     1.000406    
6.108852     1.000417    
6.113384     1.000334    
6.117915     1.000346    
6.122447     1.000448    
6.126979     1.000346    
6.131511     1.000413    
6.136043     1.000341    
6.140574     1.000355    
6.145106     1.000415    
6.149638     1.000330    
6.154170     1.000376    
6.158701     1.000398    
6.163233     1.000339    
6.167765     1.000401    
6.172297     1.000375    
6.176829     1.000374    
6.181360     1.000403    
6.185892     1.000349    
6.190424     1.000371    
6.194956     1.000415    
6.199488     1.000414    
6.204019     1.000406    
6.208551     1.000435    
6.213083     1.000403    
6.217615     1.000404    
6.222147     1.000420    
6.226678     1.000416    
6.231210     1.000375    
6.235742     1.000342    
6.240274     1.000407    
6.244805     1.000412    
6.249337     1.000412    
6.253869     1.000390    
6.258401     1.000396    
6.262933     1.000413    
6.267464     1.000414    
6.271996     1.000345    
6.276528     1.000370    
6.281060     1.000368    
6.285592     1.000394    
6.290123     1.000395    
6.294655     1.000396    
6.299187     1.000367    
6.303719     1.000373    
6.308250     1.000369    
6.312782     1.000368    
6.317314     1.000393    
6.321846     1.000402    
6.326378     1.000368    
6.330909     1.000346    
6.335441     1.000339    
6.339973     1.000429    
6.344505     1.000369    
6.349037     1.000400    
6.353568     1.000393    
6.358100     1.000370    
6.362632     1.000363    
6.367164     1.000332    
6.371696     1.000388    
6.376227     1.000391    
6.380759     1.000359    
6.385291     1.000340    
6.389823     1.000360    
6.394354     1.000340    
6.398886     1.000400    
6.403418     1.000364    
6.407950     1.000375    
6.412482     1.000417    
6.417013     1.000388    
6.421545     1.000324    
6.426077     1.000393    
6.430609     1.000396    
6.435141     1.000317    
6.439672     1.000397    
6.444204     1.000396    
6.448736     1.000317    
6.453268     1.000391    
6.457800     1.000384    
6.462331     1.000363    
6.466863     1.000366    
6.471395     1.000387    
6.475927     1.000396    
6.480458     1.000384    
6.484990     1.000387    
6.489522     1.000397    
6.494054     1.000357    
6.498586     1.000396    
6.503117     1.000365    
6.507649     1.000353    
6.512181     1.000391    
6.516713     1.000359    
6.521245     1.000349    
6.525776     1.000355    
6.530308     1.000379    
6.534840     1.000354    
6.539372     1.000354    
6.543904     1.000349    
6.548435     1.000377    
6.552967     1.000386    
6.557499     1.000361    
6.562031     1.000374    
6.566562     1.000357    
6.571094     1.000357    
6.575626     1.000351    
6.580158     1.000376    
6.584690     1.000359    
6.589221     1.000384    
6.593753     1.000357    
6.598285     1.000368    
6.602817     1.000375    
6.607349     1.000374    
6.611880     1.000345    
6.616412     1.000400    
6.620944     1.000345    
6.625476     1.000322    
6.630008     1.000349    
6.634539     1.000374    
6.639071     1.000394    
6.643603     1.000385    
6.648135     1.000389    
6.652666     1.000383    
6.657198     1.000365    
6.661730     1.000346    
6.666262     1.000384    
6.670794     1.000389    
6.675325     1.000352    
6.679857     1.000322    
6.684389     1.000387    
6.688921     1.000358    
6.693453     1.000378    
6.697984     1.000375    
6.702516     1.000360    
6.707048     1.000348    
6.711580     1.000355    
6.716112     1.000352    
6.720643     1.000368    
6.725175     1.000377    
6.729707     1.000355    
6.734239     1.000313    
6.738770     1.000346    
6.743302     1.000373    
6.747834     1.000388    
6.752366     1.000365    
6.756898     1.000370    
6.761429     1.000365    
6.765961     1.000353    
6.770493     1.000345    
6.775025     1.000353    
6.779557     1.000364    
6.784088     1.000346    
6.788620     1.000361    
6.793152     1.000375    
6.797684     1.000362    
6.802216     1.000348    
6.806747     1.000353    
6.811279     1.000363    
6.815811     1.000352    
6.820343     1.000373    
6.824874     1.000340    
6.829406     1.000336    
6.833938     1.000343    
6.838470     1.000362    
6.843002     1.000361    
6.847533     1.000350    
6.852065     1.000306    
6.856597     1.000350    
6.861129     1.000337    
6.865661     1.000342    
6.870192     1.000336    
6.874724     1.000335    
6.879256     1.000360    
6.883788     1.000362    
6.888320     1.000343    
6.892851     1.000382    
6.897383     1.000380    
6.901915     1.000356    
6.906447     1.000342    
6.910978     1.000334    
6.915510     1.000368    
6.920042     1.000332    
6.924574     1.000369    
6.929106     1.000340    
6.933637     1.000332    
6.938169     1.000367    
6.942701     1.000382    
6.947233     1.000354    
6.951765     1.000345    
6.956296     1.000354    
6.960828     1.000345    
6.965360     1.000355    
6.969892     1.000330    
6.974423     1.000330    
6.978955     1.000354    
6.983487     1.000344    
6.988019     1.000353    
6.992551     1.000367    
6.997082     1.000366    
7.001614     1.000336    
7.006146     1.000311    
7.010678     1.000352    
7.015210     1.000341    
7.019741     1.000350    
7.024273     1.000369    
7.028805     1.000357    
7.033337     1.000328    
7.037869     1.000328    
7.042400     1.000330    
7.046932     1.000327    
7.051464     1.000355    
7.055996     1.000326    
7.060527     1.000336    
7.065059     1.000346    
7.069591     1.000333    
7.074123     1.000344    
7.078655     1.000357    
7.083186     1.000332    
7.087718     1.000331    
7.092250     1.000364    
7.096782     1.000325    
7.101314     1.000347    
7.105845     1.000349    
7.110377     1.000323    
7.114909     1.000325    
7.119441     1.000296    
7.123973     1.000357    
7.128504     1.000333    
7.133036     1.000338    
7.137568     1.000321    
7.142100     1.000350    
7.146631     1.000345    
7.151163     1.000322    
7.155695     1.000354    
7.160227     1.000323    
7.164759     1.000356    
7.169290     1.000343    
7.173822     1.000333    
7.178354     1.000287    
7.182886     1.000325    
7.187418     1.000297    
7.191949     1.000338    
7.196481     1.000329    
7.201013     1.000319    
7.205545     1.000295    
7.210077     1.000344    
7.214608     1.000325    
7.219140     1.000343    
7.223672     1.000332    
7.228204     1.000343    
7.232735     1.000336    
7.237267     1.000335    
7.241799     1.000362    
7.246331     1.000331    
7.250863     1.000330    
7.255394     1.000337    
7.259926     1.000327    
7.264458     1.000329    
7.268990     1.000339    
7.273522     1.000339    
7.278053     1.000336    
7.282585     1.000367    
7.287117     1.000338    
7.291649     1.000344    
7.296181     1.000334    
7.300712     1.000337    
7.305244     1.000350    
7.309776     1.000339    
7.314308     1.000322    
7.318839     1.000329    
7.323371     1.000335    
7.327903     1.000295    
7.332435     1.000335    
7.336967     1.000338    
7.341498     1.000329    
7.346030     1.000287    
7.350562     1.000336    
7.355094     1.000340    
7.359626     1.000336    
7.364157     1.000336    
7.368689     1.000348    
7.373221     1.000325    
7.377753     1.000324    
7.382285     1.000340    
7.386816     1.000334    
7.391348     1.000343    
7.395880     1.000322    
7.400412     1.000286    
7.404943     1.000333    
7.409475     1.000321    
7.414007     1.000315    
7.418539     1.000323    
7.423071     1.000328    
7.427602     1.000337    
7.432134     1.000330    
7.436666     1.000316    
7.441198     1.000322    
7.445730     1.000327    
7.450261     1.000335    
7.454793     1.000326    
7.459325     1.000284    
7.463857     1.000339    
7.468389     1.000330    
7.472920     1.000334    
7.477452     1.000319    
7.481984     1.000331    
7.486516     1.000331    
7.491047     1.000329    
7.495579     1.000318    
7.500111     1.000324    
7.504643     1.000326    
7.509175     1.000353    
7.513706     1.000317    
7.518238     1.000328    
7.522770     1.000331    
7.527302     1.000328    
7.531834     1.000316    
7.536365     1.000319    
7.540897     1.000320    
7.545429     1.000316    
7.549961     1.000318    
7.554493     1.000311    
7.559024     1.000328    
7.563556     1.000326    
7.568088     1.000318    
7.572620     1.000327    
7.577151     1.000317    
7.581683     1.000328    
7.586215     1.000321    
7.590747     1.000321    
7.595279     1.000348    
7.599810     1.000315    
7.604342     1.000315    
7.608874     1.000323    
7.613406     1.000320    
7.617938     1.000310    
7.622469     1.000326    
7.627001     1.000313    
7.631533     1.000323    
7.636065     1.000325    
7.640597     1.000322    
7.645128     1.000326    
7.649660     1.000321    
7.654192     1.000313    
7.658724     1.000322    
7.663255     1.000307    
7.667787     1.000337    
7.672319     1.000323    
7.676851     1.000310    
7.681383     1.000323    
7.685914     1.000319    
7.690446     1.000328    
7.694978     1.000317    
7.699510     1.000312    
7.704042     1.000321    
7.708573     1.000320    
7.713105     1.000310    
7.717637     1.000306    
7.722169     1.000338    
7.726700     1.000308    
7.731232     1.000322    
7.735764     1.000310    
7.740296     1.000333    
7.744828     1.000302    
7.749359     1.000317    
7.753891     1.000321    
7.758423     1.000348    
7.762955     1.000347    
7.767487     1.000317    
7.772018     1.000312    
7.776550     1.000316    
7.781082     1.000302    
7.785614     1.000317    
7.790146     1.000321    
7.794677     1.000314    
7.799209     1.000315    
7.803741     1.000319    
7.808273     1.000314    
7.812804     1.000315    
7.817336     1.000311    
7.821868     1.000317    
7.826400     1.000316    
7.830932     1.000311    
7.835463     1.000316    
